review,rating
"Zoeken naar de gewenste soort maaltijd, heel simpel bijThuisbezorgd.nl. Alles staat in blokken met afbeelding en watbelangrijk is of een restaurant open is, wat men zoekt.Een kind kan bij wijze van spreken hier de was doen.Voor mij was dit de eerste keer en het was beslist niet moeilijk om te doen. Wel de enorme keuze.",5
Lekker eten en goede bezorging.,5
De lunch was heerlijk. Alles lekker vers.De prijs kwaliteitverhouding is prima.De bezorging was op tijd en keurig. Ook goed verpakt.Ik zou het iedereen aanbevelen.,5
Het eten bestellen gaat makkelijk en in overzichtelijke stappen. Binnen enkele minuten is de bestelling geplaatst en de bezorger kwam keurig op de door ons aangegeven voorkeurstijd.,5
"Pizza koud , en te laat jammer !",2
Wat een gemak om via hun te bestellen,5
De bestelling was amper geplaatst of het werd al bezorgd.Twee heerlijke curry's. Een echte aanrader.,5
"Het eten werd op de afgesproken tijd bezorgd, door een keurige jonge man.De kwaliteit van het voedsel was goed, en de portie dermate groot (ik ben geen grote eter) dat deze voldoende was voor 2 avondmaaltijden",4
Het eten is er echt goed..... Altijd verse producten dat proef je ookBediening is er super hele aardige mensen echt een familie bedrijf...Ook het prijs lekker betaalbaar . Zeker voor herhaling vatbaar !,5
"Goed, ik had een opmerking los erbij geschreven en hier is goed aangedacht. Bestelling was met 3kwartier bij ons op een donderdagavond.",4
heb al meerdere malen via thuisbezorgd besteld en ben er zeer tevreden overde levering is altijd stipt op tijdga zo door,5
"het maandmenu is een echte aanrader en meer als genoeg voor 2 personen. bezorging was ook keurig, en het eten was erg lekker!!",5
Het is internet en eten in één. Weet niet hoe het met jou zit maar ik vind beide toch wel level 10 flex.,5
"Op je muil, gauw. 5 euro, en gauw kankerboef",5
Niet voor herhaling vatbaar. Bij bellen dat het te lang duurde slecht verstaanbare dame aan de lijn gehad zonder enige vriendelijkheid of excuus,1
"Makkelijk, betrouwbaar en precies wat je nodig hebt als je geen In hebt om zelf te koken",5
Beste lezersMijn naam is hurby en ik heb nog nooit zo lekker gegeten als bij mama mia. Ik heb Max 15/20 minuutjes op mijn bestelling gewacht van een aardige bezorger van meneer B. Echt een aanrader mama mia!,5
"Wij zijn heel blij met thuisbezorgd. Nagenoeg altijd tevreden. Jammer dat iDeal geld kost, maar het blijft fijn dat het kan!",4
"Met de service van Thuisbezorgd waren we tevreden in het verleden maar tegenwoordig niet meer, ook onze contacten zijn niet meer positief over Thuisbezorgd! De Thuisbezorgd klantenservice medewerkers ontkennen de feiten en lossen de problemen, veroorzaakt door hun medewerkers en/of gebrekige systemen, NIET op. In plaats hiervan gaan ze in langdurige en slepende discussie met de klant en gedragen zich er zeer ordinair en onprofessineel bij. Dit laatste is zeker niet zo slim want daarmee maken ze geen goede reclame voor hun organisatie en raken op den duur hun (trouwe) klanten kwijt. Mochten ze dit allemaal ontkennen dan hebben we alle bewijzen hiervan nog liggen. We bestellen nu via hun concurrenten en zijn er zeer tevreden over. Voor ons GEEN Thuisbezorgd meer!",1
Als ik geen zin hebt in koken kijk ik op de site van thuisbezorgd. De menu's op deze site kan je je maag goed mee vullen. Maar voor je gaat vullen moet het nog thuisbezorgd worden. Thusbezorgd voldoet aan al deze wensen.,4
Geen problemen!!,5
Was ongeveer 10 min later dan aangegeven maar toch is da geen ramp dus desondanks is het mij goed bevallen .,3
"Op tijd, lekker, uit de pizza droop eindelijk eens NIET een liter vet, en een perfecte temperatuur. NIKS op aan te merken. Gewoon bestellen die hap!",5
Eten vaak koud en of te lang doorgebakken (zwart) de mensen die langs brengen (eten) meestal goed en vriendelijk (maar ook wel eens onvriendelijk zoals bellen wanneer je voor de deur staat te wachten je ze dan geld geeft en zomaar weg lopen en verder bellen en komen aan met sinas in plaats van dat je cola had besteld .(sinas was op )in plaats van even te bellen en door te geven en vragen of ik dat wil .na 2 uur aankomen met je bestelling en zeggend dat het druk is en inplaats van even te bellen dat het wat langer duurt .dus niet echt altijd goed !,3
Woensdag tijdens de wedstrijd eten besteld.Was iets later maar dat is logisch want heb begrepen dat het erg druk was.Prima eten en prima bezorging.,5
"De bestelling klopte niet, er miste een pizza. Die kwam een uur later en was lauw. Geen succes!",2
Niet gekregen wat ik besteld heb,3
"Voor een groot, samengesteld gezin is het erg handig dat iedereen kan bestellen wat/waar hij wil. Site is overzichtelijk en praktisch. Betalen gaat snel/eenvoudig. We hadden ons eten bijtijds, maar ik weet niet wiens verdienste dat dan is geweest.",5
snelle service en heel goed eten voor die prijs.Top.,5
"Het is zo simpel. Naar de website gaan, straatnaam invullen, deelnemers bekijken, bestellen, betalen en Thuisbezorgd.nl zorgt voor ervoor dat je op de afgesproken tijd de bestelling thuis krijgt bezorgd. Chapeau voor deze organisatie, die ook nog eens aan nazorg doet. Kijk, zo blijf je op de hoogte van wat de klanten ervan vinden. Bij hun is `de internet-klant` nog `internet-koning`.",5
"Precies op de tijd dat ik had afgesproken, en het was heerlijk, ga ik zeker vaker doen.Niet alleen als er voetbal is.",5
Een aanrader voor iedereen die op een eenvoudige en overzichtelijke manier eten wil bestellen,5
"Duurde iets langer dan verwacht maar het was heerlijk, moeite waard dus!",5
Het was makkelijk te vinden wat ik wilde en de reactie was ook snel en netjes afgehandeld. Ik maak er zeker nog een keer gebruik van,4
"Pizza's waren er binnen een half uur, ondanks drukte, en ze waren zoals altijd lekker. Erg tevreden! (En toen won Nederland ook nog van Australië!)",5
Echt een aanrader. Het eten werd keurig op de afgesproken tijd bezorgd.,5
Gemakkelijk en goed geregeldAls ik een nadeel moet noemen: Je kun niet een dag van te voren al bestellen. Deze optie zou van mij toegevoegd mogen worden.,5
Gevraagd om de bestelde pizza's te snijden maar is niet gebeurd.,4
Dit is een heel leuk progamma want je hoeft nie te bellen je kan gewoon via een app bestellen het is veel makkelijker heel leuk bedacht hoor!,5
Alles was prima. Het werd alleen drie kwartier te vroeg bezorgd,4
Het is eenvoudig om n leuk restaurant te vinden en makkelijk te bestellen.Tegenvaller vind ik dat je 1 euro extra moet betalen via ideal.Verder prima.,4
Ze waren er precies op de afgesproken tijd en de sushi was heerlijk.,5
Goede ervaringen met Thuisbezorgd! Correcte afhandeling van bestellingen en je wordt tot aflevering op de hoogte gehouden van je bestelling,5
prima website veel keus en bezorging goed,4
Het is een super handige app waarmee je heel makkelijk je bestelling plaatst.,5
goed en geen gedoe,5
Het was makkelijk om iets te vinden in de buurt en op ons gemaak een beslissing te maken. Alles keurig op afgesproken tijd gebracht tijdens drukke tijd (wk Nederland-Australië),5
"Thuisbezorgd.nl is een goede app . Werkt goed , snel en duidelijk .",4
"De pizza werd goed warm bezorgd alleen de pizzabodem vond ik niet lekker, geen krokante bodem. De rest was prima, goed gevulde pizza.",3
Gewoon super goede samenwerking met de gekoppelde bedrijven.,5
Meestal bestellen wij via thuisbezorgd.nl bij Beijng in Almere. Ten eerste is het eten heel erg goed en de afgesproken bezorgtijd klopt 100 van de 100 keer. Helemaal goed.,5
Jullie site werk niet best.Ik heb tot drie keer toe mijn bestelling (via Windows Phone met browser) gecorrigeerd omdat steeds andere dingen op mijn bestelling kwamen dan ik aangaf. de laatste keer stonden er inderdaad drie pizza's.... Bij de bevestiging bleek dat er daarvan nog maar twee over waren plus een ijsje dat ik helemaal niet besteld heb en niet eens in de buurt van de pizza de luxe staat in de lijst. Heb ten einde raad maar de Domino's gebeld om het te corrigeren.Dikke onvoldoende voor jullie webmaster,3
Alles weer prima in orde,5
Was goed bevallen. Alleen jammer dat de Turkse pizza's koud waren. Maar we bestellen vast vaker want eten was verder niks mis mee,4
Het eten was niet lekker de kroket was te doorbakken de patat smaakte raar en de kipstaaf was ongelovelijk doorweekt van het vet wij bestellen hier niet nog eens,1
Perfecte service,5
"Handige service, maar beperkte keuze.",3
De bestelling was er heel snel. Alles was vers en smakelijk.,4
1eu transactiekosten!?!,1
Prima en makkelijk. Dik tevreden.,4
"Het Was de eerste keer dat ik zo besteld heb, maar het beviel prima! Makkelijk en lekker",4
We hebben al redelijk vaak bij de Pyramide bestelt en de kwaliteit is altijd goed en meestal keurig op tijd en warm,5
onze spaghetti carbonara is altijd weer lekker,5
Zelfs het betalen was eenvoudig met de app van de bank.,4
Het eten kwam precies op tijd. De kip was heerlijk maar het vlees was te taai.,3
"Heel makkelijk , bestellen via je GSM en wachten op je bestelling.Ze doen wat ze beloven, niets op aan te merken.",4
slechte broodjes laat ik nooit meer bezorgen!,1
Super thuisbezogen,4
Echt goed geregeld en snel oom,4
Uitstekend . Makkelijke site erg overzichtelijk,5
Heerlijk effe onderdompelen in fastfood. Grote portie lekker warm en knapperige frites! Kwaliteit van Chicek!,5
"Thuisbezorgd is een app waarmee ik maaltijden kan bestellen die thuis worden afgeleverd. Ik krijg meestal netjes bericht dat de bestelling in behandeling is en wanneer ze ongeveer gaan komen. Dat is wel prettig . Ik gebruik de app regelmatig, ik kan op mn gemak kijken wat voor maaltijden er zijn en hoeveel het bij elkaar kost.",4
"Lekker snel, goedkoop en super lekker!!",5
We hadden op tijd besteld (17.15 uur). Het eten kwam om 19.30 uur. Ook al is er WK-voetbal is dit voor mij onaanvaardbaar. I.v.m. drukte wat later is op zich geen probleem.,1
"Zo handig! We reden om 6 uur weg voor een ritje van 3 kwartier naar huis en moesten nog eten. In de auto via de app een paar maaltijden besteld, zelf een tijd doorgegeven en toen we thuis kwamen kwam al vrij snel het eten aan de deur.",5
Het werkt uitstekend!!!,5
Goed te doen !,4
HET FEIT DAT 1 EURO 50 NIET WORD TERUG GEBRACHT IS JE REINSTE DIEFSTAL PLUS DAT DOMINO DIEZER POORT TE ZWOLLE MEESTAL GEEN ANSJOVIS HEEFT HEBBEN ZE KORT GELEDEN VERZUIMT ANSJOVIS OP DE PIZZA TE DOEN !!!!!! EN ALS CAMOEVLAGE IS ER TOEN MAAR RIJKELIJK MET PAPRIKA GESTROOID EN WEL DE ANSJOVIS BEREKENEN ZO GA JE NIET MET JE KLANTEN OM BESTEL DAAR OOK NOOIT MEER WAT TE ETEN GROETJES JKL,1
"Enorm lekkere burgers! Wel een poosje moeten wachten ivm drukte, maar werd goed gemaakt met een drankje",4
Eerst bestelde ik bij just eat maar ik kwam er achter dat er veel meer restaurants met thuisbezorgd.nl samenwerken. Ik blijf dus bestellen via thuisbezorgd.nl.,4
Bestelling was prima in orde en tijdstip als afgesproken werd strikt nageleefd !,5
"De kapsalon had warmer gemogen, gebruiken geen goed verpakking voor huisbezorging, gewoon een papieren tasje.De salade was mooi vers met genoeg ingedienten maar totaal geen saus.Al met al hmmmmm",4
Alles werd correct afgehandeld en snel...,5
mijn bestelling werd keurig afgeleverd door een vriendelijke bezorger in zeer korte tijd.,4
het was weer geweldig,5
eten was goed en op tijd bezorgd,4
Makkelijk en handig!,5
"Snelle service, goede kwaliteit en gemakkelijk online bestellen.",4
"Eten besteld bij Magarita Motorstraat Rotterdam. Snelle levering, goed eten en snel bezorgd.",5
Zeker voor herhaling vatbaar. Al vaker herhaald overigens!,5
"makkelijk, overzichtelijke site. veel keuzes",5
lekker uit je luie stoel bestellen en aan de deur afgeleverd. wat wil je nog meer.,5
"Kan niet makkelijker, lekker op de bank kiezen en zo op je bord!",5
Netjes op tijd bezorgd.Het eten is geweldig.,5
"Thuisbezorgd.nl kan ik iedereen aanraden, nadat je je bestelling gedaan hebt krijg je een mailtje terug dat je betaald hebt en welke bestelling je geplaatst hebt en de tijd van bezorging, een echte aanrader !!",5
"Heb je honger of trek, check ff thuisbezorgd.nl, binnen no time heb je met wat klikken van je muis wat eten besteld.Simpel je eten thuis bezorgd !!!",4
Duidelijke pagina's waardoor bestellen gemakkelijk gaat.,4
"China Fantasy, goed warm en snel bezorgd, echt een aanrader !!",5
Op tijd bezorgd. Vriendelijke bezorger. Eten was warm en smakelijk. Zeker voor herhaling vatbaar.,5
Voor het eerst de site van thuisbezorgd gebruikt op mijn oude iPad. Zonder crashes of ander gehassle werkt het prima. Hulde! Het is makkelijker om online een pizza te bestellen dan een treinkaartje ;),5
"Altijd optijd, prima personeel.",5
"Aantal keren al besteld bij Shanghai altijd goed en keurig op tijd bezorgd, voor ons een echte aanrader.",4
Goed en gemakkelijk,4
we komen altijd bij hoki en het is altijd goed eten voor weinig geld,4
"Bij thuisbezorgd.nl hebben wij nooit problemen gehad ,( AANRADER )",5
ik vind het jammer dat ik altijd uit maar 4 restaurants kan kiezen.verder is het redelijk,3
Beste personeel New York Pizza goede bezorging en lekker eten,5
Goed bezig!!!,4
Net voldoende,2
En op de exacte levertijd geleverd!,5
Heerlijk gegeten. Eten was in vergelijking met andere afhaal Indiase restaurants erg goed op smaak. Het eten was niet duur en werd snel bezorgd.,4
Gezellig eten met de hele familie zonder alle zorgen van boodschappen doen en de stress van koken.,5
"De kwalitaria snacks mag zijn naam veranderen, waardeloos producten ik bestel er nooit meer bal gehakt leek wel van leer broodje hamburger met kaas en extra champions was al koud nam een hap en smeet het zo de prullen bak in alles",1
snelste bezorging tot nu toe! binnen 40 minuten enzo. I like it and Thanks!,5
Wat is makkelijker dan even op internet het een en ander te bestellen bij je in de buurt. Dus snelle service.,4
Kwantiteit klanten ten koste van kwaliteit,3
Ik ben zo blij met thuisbezorg . Makkelijk om te bestellen en maaltijd word snel bezorgt.,5
"Wij hebben laatst via thuisbezorgd.nl bij de dominos pizza's besteld. We hadden geen cash in huis dus het was erg handig om met Ideal te kunnen betalen. Alles ging goed en we hadden netjes betaald, nu wachten op de pizza's. Toen er werd aangebeld waren dat de pizza's. ik nam ze aan en de bezorger die zijn, dat is dan 21 euro, Toen stond ik even gek te kijken en vertelde de bezorger dat we via ideal al hadden betaald. De bezorger geloofde ons en zou nog even contact op nemen met zijn bedrijf en had de pizza;s bij ons achtergelaten.Al met al; het betalen met ideal is handig maar de comunicatie tussen thuisbezorg.nl en het bedrijf moet dan ook wel goed verlaten zodat je niet voor een verrassing komt te staan.",3
Werkt goed makkelijk,4
Prima snelle bezorging,4
Gemakkelijk om snel iets te bestellen. Duidelijke keuzes in restaurant en gerechten. Bezorger was redelijk op tijd. Het eten was heerlijk en goed op temperatuur. Zeker voor herhaling vatbaar. Hoeveelheid was meer dan voldoende!,4
"Alle bestellingen die ik via thuisbezorgen.nl gedaan heb ben ik zeer tevreden over!Super gewoon, menu kaart van een restaurant, kiezen, aangeven hoe te betalen en klaar.In 1 woord Topper!",5
Het is een hele fijne site met genoeg restaurant waaruit je kan kiezen. Er staat bij welke restaurants open en dicht zijn. Als e contant betaalt kan je aangeven met welke briefjes je betaalt zodat et restaurant genoeg wisselgeld bij zich heeft. Hele fijne site we gaan het zeker vaker gebruiken,5
"Ik vind het heel fijn om te bestellen bij thuisbezorgt.nl alleen was het wel heel jammer dat de bestelling niet door was gekomen, bij het afhaal restaurant waar we besteld hadden, althans dat zeggen hun maarja, al met al ik blijf toch bij jullie bestellen.Het is namelijk zo lekker handig!!!",5
